  0.4967177E+00, -0.1377504E+01,  0.3759857E-04
  0.5016269E+00, -0.1377504E+01,  0.5170508E-04
  0.5065362E+00, -0.1377504E+01,  0.6349406E-04
  0.5114454E+00, -0.1377504E+01,  0.7263802E-04
  0.5163546E+00, -0.1377504E+01,  0.7894138E-04
  0.5212638E+00, -0.1377504E+01,  0.8227080E-04
  0.5261730E+00, -0.1377504E+01,  0.8251944E-04
  0.5310823E+00, -0.1377504E+01,  0.7955285E-04
  0.5359915E+00, -0.1377504E+01,  0.7325724E-04
  0.5409007E+00, -0.1377504E+01,  0.6352018E-04
  0.5458099E+00, -0.1377504E+01,  0.5027914E-04
  0.5507191E+00, -0.1377504E+01,  0.3382203E-04
  0.4623532E+00, -0.1366213E+01,  0.5895550E-04
  0.4672624E+00, -0.1366213E+01,  0.9500396E-04
  0.4721716E+00, -0.1366213E+01,  0.1295364E-03
  0.4770808E+00, -0.1366213E+01,  0.1621979E-03
  0.4819901E+00, -0.1366213E+01,  0.1927924E-03
  0.4868993E+00, -0.1366213E+01,  0.2212399E-03
  0.4918085E+00, -0.1366213E+01,  0.2474106E-03
  0.4967177E+00, -0.1366213E+01,  0.2711850E-03
  0.5016269E+00, -0.1366213E+01,  0.2924816E-03
  0.5065362E+00, -0.1366213E+01,  0.3111971E-03
  0.5114454E+00, -0.1366213E+01,  0.3271998E-03
  0.5163546E+00, -0.1366213E+01,  0.3403611E-03
  0.5212638E+00, -0.1366213E+01,  0.3505457E-03
  0.5261730E+00, -0.1366213E+01,  0.3576205E-03
  0.5310823E+00, -0.1366213E+01,  0.3614436E-03
  0.5359915E+00, -0.1366213E+01,  0.3618690E-03
  0.5409007E+00, -0.1366213E+01,  0.3587471E-03
  0.5458099E+00, -0.1366213E+01,  0.3519238E-03
  0.5507191E+00, -0.1366213E+01,  0.3412586E-03
  0.5556283E+00, -0.1366213E+01,  0.3266324E-03
  0.5605376E+00, -0.1366213E+01,  0.3080773E-03
  0.5654468E+00, -0.1366213E+01,  0.2854285E-03
  0.5703560E+00, -0.1366213E+01,  0.2585641E-03
  0.5752652E+00, -0.1366213E+01,  0.2274386E-03
  0.5801744E+00, -0.1366213E+01,  0.1919650E-03
  0.5850837E+00, -0.1366213E+01,  0.1520628E-03
  0.5899929E+00, -0.1366213E+01,  0.1076848E-03
  0.5949021E+00, -0.1366213E+01,  0.5901413E-04
  0.4427163E+00, -0.1354922E+01,  0.6753947E-04
  0.4476255E+00, -0.1354922E+01,  0.1157809E-03
  0.4525347E+00, -0.1354922E+01,  0.1628714E-03
  0.4574440E+00, -0.1354922E+01,  0.2085700E-03
  0.4623532E+00, -0.1354922E+01,  0.2527202E-03
  0.4672624E+00, -0.1354922E+01,  0.2952670E-03
  0.4721716E+00, -0.1354922E+01,  0.3361178E-03
  0.4770808E+00, -0.1354922E+01,  0.3751400E-03
  0.4819901E+00, -0.1354922E+01,  0.4122198E-03
  0.4868993E+00, -0.1354922E+01,  0.4472339E-03
  0.4918085E+00, -0.1354922E+01,  0.4800764E-03
  0.4967177E+00, -0.1354922E+01,  0.5106244E-03
  0.5016269E+00, -0.1354922E+01,  0.5387752E-03
  0.5065362E+00, -0.1354922E+01,  0.5644060E-03
  0.5114454E+00, -0.1354922E+01,  0.5874027E-03
  0.5163546E+00, -0.1354922E+01,  0.6076352E-03
  0.5212638E+00, -0.1354922E+01,  0.6249792E-03
  0.5261730E+00, -0.1354922E+01,  0.6393005E-03
  0.5310823E+00, -0.1354922E+01,  0.6504640E-03
  0.5359915E+00, -0.1354922E+01,  0.6583315E-03
  0.5409007E+00, -0.1354922E+01,  0.6627578E-03
  0.5458099E+00, -0.1354922E+01,  0.6636044E-03
  0.5507191E+00, -0.1354922E+01,  0.6607218E-03
  0.5556283E+00, -0.1354922E+01,  0.6539813E-03
  0.5605376E+00, -0.1354922E+01,  0.6432370E-03
  0.5654468E+00, -0.1354922E+01,  0.6283520E-03
  0.5703560E+00, -0.1354922E+01,  0.6091525E-03
  0.5752652E+00, -0.1354922E+01,  0.5854953E-03
  0.5801744E+00, -0.1354922E+01,  0.5571918E-03
  0.5850837E+00, -0.1354922E+01,  0.5240881E-03
  0.5899929E+00, -0.1354922E+01,  0.4859938E-03
  0.5949021E+00, -0.1354922E+01,  0.4427876E-03
  0.5998113E+00, -0.1354922E+01,  0.3943800E-03
  0.6047205E+00, -0.1354922E+01,  0.3410053E-03
  0.6096298E+00, -0.1354922E+01,  0.2825518E-03
  0.6145390E+00, -0.1354922E+01,  0.2191503E-03
  0.6194482E+00, -0.1354922E+01,  0.1508479E-03
  0.6243574E+00, -0.1354922E+01,  0.7790454E-04
  0.4279886E+00, -0.1343631E+01,  0.7084290E-04
  0.4328979E+00, -0.1343631E+01,  0.1281658E-03
  0.4378071E+00, -0.1343631E+01,  0.1846426E-03
  0.4427163E+00, -0.1343631E+01,  0.2400618E-03
  0.4476255E+00, -0.1343631E+01,  0.2943603E-03
  0.4525347E+00, -0.1343631E+01,  0.3474272E-03
  0.4574440E+00, -0.1343631E+01,  0.3991626E-03
  0.4623532E+00, -0.1343631E+01,  0.4494476E-03
  0.4672624E+00, -0.1343631E+01,  0.4981923E-03
  0.4721716E+00, -0.1343631E+01,  0.5452789E-03
  0.4770808E+00, -0.1343631E+01,  0.5906095E-03
  0.4819901E+00, -0.1343631E+01,  0.6340595E-03
  0.4868993E+00, -0.1343631E+01,  0.6755291E-03
  0.4918085E+00, -0.1343631E+01,  0.7148941E-03
  0.4967177E+00, -0.1343631E+01,  0.7520536E-03
  0.5016269E+00, -0.1343631E+01,  0.7868855E-03
  0.5065362E+00, -0.1343631E+01,  0.8192854E-03
  0.5114454E+00, -0.1343631E+01,  0.8491311E-03
  0.5163546E+00, -0.1343631E+01,  0.8763118E-03
  0.5212638E+00, -0.1343631E+01,  0.9007044E-03
  0.5261730E+00, -0.1343631E+01,  0.9221899E-03
  0.5310823E+00, -0.1343631E+01,  0.9406446E-03
  0.5359915E+00, -0.1343631E+01,  0.9559395E-03
  0.5409007E+00, -0.1343631E+01,  0.9679500E-03
  0.5458099E+00, -0.1343631E+01,  0.9765365E-03
  0.5507191E+00, -0.1343631E+01,  0.9815736E-03
  0.5556283E+00, -0.1343631E+01,  0.9829091E-03
  0.5605376E+00, -0.1343631E+01,  0.9804143E-03
  0.5654468E+00, -0.1343631E+01,  0.9739174E-03
  0.5703560E+00, -0.1343631E+01,  0.9632786E-03
  0.5752652E+00, -0.1343631E+01,  0.9483014E-03
  0.5801744E+00, -0.1343631E+01,  0.9288330E-03
  0.5850837E+00, -0.1343631E+01,  0.9046534E-03
  0.5899929E+00, -0.1343631E+01,  0.8756010E-03
  0.5949021E+00, -0.1343631E+01,  0.8414490E-03
  0.5998113E+00, -0.1343631E+01,  0.8020484E-03
  0.6047205E+00, -0.1343631E+01,  0.7571934E-03
  0.6096298E+00, -0.1343631E+01,  0.7067271E-03
  0.6145390E+00, -0.1343631E+01,  0.6504324E-03
  0.6194482E+00, -0.1343631E+01,  0.5881653E-03
  0.6243574E+00, -0.1343631E+01,  0.5197762E-03
  0.6292666E+00, -0.1343631E+01,  0.4452981E-03
  0.6341759E+00, -0.1343631E+01,  0.3651426E-03
  0.6390851E+00, -0.1343631E+01,  0.2795451E-03
  0.6439943E+00, -0.1343631E+01,  0.1887986E-03
  0.6489035E+00, -0.1343631E+01,  0.9342188E-04
  0.4132610E+00, -0.1332340E+01,  0.3521234E-04
  0.4181702E+00, -0.1332340E+01,  0.9985290E-04
  0.4230794E+00, -0.1332340E+01,  0.1643764E-03
  0.4279886E+00, -0.1332340E+01,  0.2282139E-03
  0.4328979E+00, -0.1332340E+01,  0.2912749E-03
  0.4378071E+00, -0.1332340E+01,  0.3534491E-03
  0.4427163E+00, -0.1332340E+01,  0.4146453E-03
  0.4476255E+00, -0.1332340E+01,  0.4747546E-03
  0.4525347E+00, -0.1332340E+01,  0.5336878E-03
  0.4574440E+00, -0.1332340E+01,  0.5913255E-03
  0.4623532E+00, -0.1332340E+01,  0.6475748E-03
  0.4672624E+00, -0.1332340E+01,  0.7023130E-03
  0.4721716E+00, -0.1332340E+01,  0.7554466E-03
  0.4770808E+00, -0.1332340E+01,  0.8068515E-03
  0.4819901E+00, -0.1332340E+01,  0.8564329E-03
