  0.1385810E+01, -0.9582714E+00,  0.1179094E+03
  0.1390719E+01, -0.9582714E+00,  0.1145583E+03
  0.1395628E+01, -0.9582714E+00,  0.1154475E+03
  0.1400537E+01, -0.9582714E+00,  0.1164024E+03
  0.1405446E+01, -0.9582714E+00,  0.1174204E+03
  0.1410356E+01, -0.9582714E+00,  0.1184913E+03
  0.1415265E+01, -0.9582714E+00,  0.1195904E+03
  0.1420174E+01, -0.9582714E+00,  0.1207309E+03
  0.1425083E+01, -0.9582714E+00,  0.1219093E+03
  0.1429993E+01, -0.9582714E+00,  0.1231338E+03
  0.1434902E+01, -0.9582714E+00,  0.1244194E+03
  0.1439811E+01, -0.9582714E+00,  0.1295315E+03
  0.1346536E+01, -0.9504166E+00,  0.1154972E+03
  0.1351445E+01, -0.9504166E+00,  0.1081243E+03
  0.1356354E+01, -0.9504166E+00,  0.1086832E+03
  0.1361263E+01, -0.9504166E+00,  0.1087813E+03
  0.1366173E+01, -0.9504166E+00,  0.1088330E+03
  0.1371082E+01, -0.9504166E+00,  0.1012808E+03
  0.1375991E+01, -0.9504166E+00,  0.1000201E+03
  0.1380900E+01, -0.9504166E+00,  0.9912420E+02
  0.1385810E+01, -0.9504166E+00,  0.8553337E+02
  0.1390719E+01, -0.9504166E+00,  0.8660319E+02
  0.1395628E+01, -0.9504166E+00,  0.8760975E+02
  0.1400537E+01, -0.9504166E+00,  0.8860710E+02
  0.1405446E+01, -0.9504166E+00,  0.8960963E+02
  0.1410356E+01, -0.9504166E+00,  0.9062902E+02
  0.1415265E+01, -0.9504166E+00,  0.9165794E+02
  0.1420174E+01, -0.9504166E+00,  0.9270204E+02
  0.1425083E+01, -0.9504166E+00,  0.9375294E+02
  0.1429993E+01, -0.9504166E+00,  0.9481090E+02
  0.1434902E+01, -0.9504166E+00,  0.9585875E+02
  0.1439811E+01, -0.9504166E+00,  0.9686953E+02
  0.1444720E+01, -0.9504166E+00,  0.1128358E+03
  0.1449629E+01, -0.9504166E+00,  0.1153703E+03
  0.1454539E+01, -0.9504166E+00,  0.1183705E+03
  0.1459448E+01, -0.9504166E+00,  0.1216588E+03
  0.1464357E+01, -0.9504166E+00,  0.1310145E+03
  0.1469266E+01, -0.9504166E+00,  0.1329363E+03
  0.1474176E+01, -0.9504166E+00,  0.1348446E+03
  0.1479085E+01, -0.9504166E+00,  0.1363250E+03
  0.1483994E+01, -0.9504166E+00,  0.1378358E+03
  0.1488903E+01, -0.9504166E+00,  0.1460465E+03
  0.1326899E+01, -0.9425619E+00,  0.1140886E+03
  0.1331808E+01, -0.9425619E+00,  0.1056270E+03
  0.1336717E+01, -0.9425619E+00,  0.1055067E+03
  0.1341627E+01, -0.9425619E+00,  0.9509615E+02
  0.1346536E+01, -0.9425619E+00,  0.8087586E+02
  0.1351445E+01, -0.9425619E+00,  0.8177832E+02
  0.1356354E+01, -0.9425619E+00,  0.8264415E+02
  0.1361263E+01, -0.9425619E+00,  0.8354676E+02
  0.1366173E+01, -0.9425619E+00,  0.8449517E+02
  0.1371082E+01, -0.9425619E+00,  0.8547753E+02
  0.1375991E+01, -0.9425619E+00,  0.8649182E+02
  0.1380900E+01, -0.9425619E+00,  0.8754344E+02
  0.1385810E+01, -0.9425619E+00,  0.8866598E+02
  0.1390719E+01, -0.9425619E+00,  0.8978323E+02
  0.1395628E+01, -0.9425619E+00,  0.9088877E+02
  0.1400537E+01, -0.9425619E+00,  0.9198217E+02
  0.1405446E+01, -0.9425619E+00,  0.9307239E+02
  0.1410356E+01, -0.9425619E+00,  0.9415731E+02
  0.1415265E+01, -0.9425619E+00,  0.9524056E+02
  0.1420174E+01, -0.9425619E+00,  0.9631627E+02
  0.1425083E+01, -0.9425619E+00,  0.9738492E+02
  0.1429993E+01, -0.9425619E+00,  0.9843778E+02
  0.1434902E+01, -0.9425619E+00,  0.9947153E+02
  0.1439811E+01, -0.9425619E+00,  0.1004752E+03
  0.1444720E+01, -0.9425619E+00,  0.1014515E+03
  0.1449629E+01, -0.9425619E+00,  0.1024293E+03
  0.1454539E+01, -0.9425619E+00,  0.1034251E+03
  0.1459448E+01, -0.9425619E+00,  0.1044194E+03
  0.1464357E+01, -0.9425619E+00,  0.1054087E+03
  0.1469266E+01, -0.9425619E+00,  0.1063895E+03
  0.1474176E+01, -0.9425619E+00,  0.1073762E+03
  0.1479085E+01, -0.9425619E+00,  0.1083868E+03
  0.1483994E+01, -0.9425619E+00,  0.1093887E+03
  0.1488903E+01, -0.9425619E+00,  0.1103465E+03
  0.1493812E+01, -0.9425619E+00,  0.1274758E+03
  0.1498722E+01, -0.9425619E+00,  0.1321485E+03
  0.1503631E+01, -0.9425619E+00,  0.1431227E+03
  0.1508540E+01, -0.9425619E+00,  0.1449284E+03
  0.1513449E+01, -0.9425619E+00,  0.1466650E+03
  0.1518359E+01, -0.9425619E+00,  0.1558736E+03
