  0.2610752E+00,  0.2632024E-05,  0.1565454E+03
  0.2659844E+00,  0.2632024E-05,  0.4247526E+03
  0.2708936E+00,  0.2632024E-05,  0.5483378E+03
  0.2758029E+00,  0.2632024E-05,  0.6646827E+03
  0.2807121E+00,  0.2632024E-05,  0.7757030E+03
  0.2856213E+00,  0.2632024E-05,  0.8822881E+03
  0.2905305E+00,  0.2632024E-05,  0.9853111E+03
  0.2954397E+00,  0.2632024E-05,  0.1085849E+04
  0.3003489E+00,  0.2632024E-05,  0.1185896E+04
  0.3052582E+00,  0.2632024E-05,  0.1290742E+04
  0.3101674E+00,  0.2632024E-05,  0.1401957E+04
  0.3150766E+00,  0.2632024E-05,  0.1516049E+04
  0.3199858E+00,  0.2632024E-05,  0.1631989E+04
  0.3248950E+00,  0.2632024E-05,  0.1747865E+04
  0.3298043E+00,  0.2632024E-05,  0.1863100E+04
  0.3347135E+00,  0.2632024E-05,  0.1979155E+04
  0.3396227E+00,  0.2632024E-05,  0.2096607E+04
  0.3445319E+00,  0.2632024E-05,  0.2216434E+04
  0.3494411E+00,  0.2632024E-05,  0.2338266E+04
  0.3543504E+00,  0.2632024E-05,  0.2461099E+04
  0.3592596E+00,  0.2632024E-05,  0.2584434E+04
  0.3641688E+00,  0.2632024E-05,  0.2708034E+04
  0.3690780E+00,  0.2632024E-05,  0.2831993E+04
  0.3739872E+00,  0.2632024E-05,  0.2956185E+04
  0.3788965E+00,  0.2632024E-05,  0.3080701E+04
  0.3838057E+00,  0.2632024E-05,  0.3205841E+04
  0.3887149E+00,  0.2632024E-05,  0.3331601E+04
  0.3936241E+00,  0.2632024E-05,  0.3457926E+04
  0.3985333E+00,  0.2632024E-05,  0.3584025E+04
  0.4034426E+00,  0.2632024E-05,  0.3709299E+04
  0.4083518E+00,  0.2632024E-05,  0.3833539E+04
  0.4132610E+00,  0.2632024E-05,  0.3957099E+04
  0.4181702E+00,  0.2632024E-05,  0.4080069E+04
  0.4230794E+00,  0.2632024E-05,  0.4202274E+04
  0.4279886E+00,  0.2632024E-05,  0.4323428E+04
  0.4328979E+00,  0.2632024E-05,  0.4443292E+04
  0.4378071E+00,  0.2632024E-05,  0.4561706E+04
  0.4427163E+00,  0.2632024E-05,  0.4678605E+04
  0.4476255E+00,  0.2632024E-05,  0.4793821E+04
  0.4525347E+00,  0.2632024E-05,  0.4907213E+04
  0.4574440E+00,  0.2632024E-05,  0.5018708E+04
  0.4623532E+00,  0.2632024E-05,  0.5128194E+04
  0.4672624E+00,  0.2632024E-05,  0.5235481E+04
  0.4721716E+00,  0.2632024E-05,  0.5340521E+04
  0.4770808E+00,  0.2632024E-05,  0.5443144E+04
  0.4819901E+00,  0.2632024E-05,  0.5543014E+04
  0.4868993E+00,  0.2632024E-05,  0.5639928E+04
  0.4918085E+00,  0.2632024E-05,  0.5733799E+04
  0.4967177E+00,  0.2632024E-05,  0.5824498E+04
  0.5016269E+00,  0.2632024E-05,  0.5911955E+04
  0.5065362E+00,  0.2632024E-05,  0.5996057E+04
  0.5114454E+00,  0.2632024E-05,  0.6076710E+04
  0.5163546E+00,  0.2632024E-05,  0.6154047E+04
  0.5212638E+00,  0.2632024E-05,  0.6228212E+04
  0.5261730E+00,  0.2632024E-05,  0.6299092E+04
  0.5310823E+00,  0.2632024E-05,  0.6366585E+04
  0.5359915E+00,  0.2632024E-05,  0.6430519E+04
  0.5409007E+00,  0.2632024E-05,  0.6490528E+04
  0.5458099E+00,  0.2632024E-05,  0.6546441E+04
  0.5507191E+00,  0.2632024E-05,  0.6598298E+04
  0.5556283E+00,  0.2632024E-05,  0.6646143E+04
  0.5605376E+00,  0.2632024E-05,  0.6689862E+04
  0.5654468E+00,  0.2632024E-05,  0.6729314E+04
  0.5703560E+00,  0.2632024E-05,  0.6764938E+04
  0.5752652E+00,  0.2632024E-05,  0.6797255E+04
  0.5801744E+00,  0.2632024E-05,  0.6826346E+04
  0.5850837E+00,  0.2632024E-05,  0.6852159E+04
  0.5899929E+00,  0.2632024E-05,  0.6874532E+04
  0.5949021E+00,  0.2632024E-05,  0.6893316E+04
  0.5998113E+00,  0.2632024E-05,  0.6908476E+04
  0.6047205E+00,  0.2632024E-05,  0.6920038E+04
  0.6096298E+00,  0.2632024E-05,  0.6927933E+04
  0.6145390E+00,  0.2632024E-05,  0.6932004E+04
  0.6194482E+00,  0.2632024E-05,  0.6932316E+04
  0.6243574E+00,  0.2632024E-05,  0.6928984E+04
  0.6292666E+00,  0.2632024E-05,  0.6921922E+04
  0.6341759E+00,  0.2632024E-05,  0.6911012E+04
  0.6390851E+00,  0.2632024E-05,  0.6896159E+04
  0.6439943E+00,  0.2632024E-05,  0.6877360E+04
  0.6489035E+00,  0.2632024E-05,  0.6854965E+04
  0.6538127E+00,  0.2632024E-05,  0.6829175E+04
  0.6587220E+00,  0.2632024E-05,  0.6799886E+04
  0.6636312E+00,  0.2632024E-05,  0.6767106E+04
  0.6685404E+00,  0.2632024E-05,  0.6730978E+04
  0.6734496E+00,  0.2632024E-05,  0.6689585E+04
  0.6783588E+00,  0.2632024E-05,  0.6639979E+04
  0.6832680E+00,  0.2632024E-05,  0.6582022E+04
